timestamp,Total_Stock_T_Bill,T_Bill_CPI,Yeld_10Y_T_Bill,CPI
1992-03-01,-0.0007217724720484861,0.0018657174070364404,0.002916666666666666,0.0014347204756601784
1992-04-01,0.01730833301263705,0.001635166092063723,0.0032166666666666667,0.0014326650014959696
1992-05-01,-0.01636059821651502,-0.000601318570237392,0.0030833333333333338,0.0035727083375736157
1992-06-01,0.015859742010947638,0.0008579963911444434,0.0028999999999999994,0.0021375141733113168
1992-07-01,0.006689408306488688,-0.0002099666650213737,0.002925,0.0028429301308339205
1992-08-01,0.0011731800469824776,-0.00026652559085646585,0.0029083333333333326,0.002834870785846988
1992-09-01,-0.014279534297954073,-0.0011419382525527269,0.002883333333333334,0.00353232440754514
1992-10-01,0.0247551460113397,0.0009404443599893221,0.003283333333333334,0.0014094435032339092
1992-11-01,0.0295152163054972,0.0032728186302546634,0.0031833333333333336,-0.0007044734352641413
1992-12-01,-0.0012451430746886522,-0.002279886586491253,0.0029000000000000002,0.00492092381419873
