timestamp;NGDPRSAXDCPLQ;POLCPIALLQINMEI;IRLTLT01PLM156N;IR3TIB01PLQ156N;NGDPRSAXDCUSQ;USACPIALLMINMEI;IRLTLT01USQ156N;IR3TIB01USQ156N;CLVMEURSCAB1GQEA19;CP0000EZ19M086NEST;IRLTLT01EZM156N;IR3TIB01EZQ156N
01.04.1999;232652.21217494;63.55661;NaN;13.033333333333301;3.356687e6;70.12155;5.54;4.97666666666667;2.0257355e6;74.14;4.25739929004329;2.634029581529584
01.07.1999;237307.16987327;64.11926;NaN;14.47;3.4011928e6;70.55752333333334;5.88333333333333;5.38333333333333;2.0500987e6;74.35;5.050689727272727;2.699393939393941
01.10.1999;240820.84195367;66.112;NaN;18.503333333333302;3.456995e6;70.99350333333334;6.14;6.06;2.0732054e6;74.62;5.320066383148253;3.4297979797979803
01.01.2000;242412.87728041;68.4564;NaN;18.0766666666667;3.4695368e6;71.69668333333334;6.48;6.0333333333333306;2.0989665e6;75.11;5.61758913388544;3.5423160800552136
01.04.2000;245085.67057234;69.83959;NaN;18.5133333333333;3.532727e6;72.45612666666666;6.176666666666669;6.573333333333331;2.1174229e6;75.6;5.424890371541503;4.263016835016837
01.07.2000;245886.8484273;70.91801;NaN;19.2266666666667;3.536328e6;73.03273999999999;5.89333333333333;6.62666666666667;2.1300033e6;76.02;5.439699469289163;4.737600414078673
01.10.2000;250459.15008373;72.11366;NaN;19.6833333333333;3.5574413e6;73.42651333333333;5.56666666666667;6.59;2.1434637e6;76.5;5.2733289617604635;5.024128389154703
01.01.2001;249526.68951654;73.02797;10.426666666666666;18.1733333333333;3.54578e6;74.12970666666666;5.05;5.2566666666666695;2.1649927e6;76.72;4.989132408827404;4.745054545454543
01.04.2001;248735.92502119;74.38772;11.176666666666666;16.8;3.5679235e6;74.90320666666668;5.27;4.09666666666667;2.1671936e6;77.82;5.1907279296066235;4.590751082251084
01.07.2001;249959.95965744;74.34083000000001;11.713333333333333;15.156666666666698;3.553629e6;75.00165;4.98;3.33666666666667;2.1702065e6;77.87;5.115222324110671;4.2678360342555965
01.10.2001;250032.57424543;74.78627;9.41;12.733333333333302;3.5633935e6;74.79069666666668;4.77;2.0566666666666698;2.1707999e6;78.14;4.814099121118013;3.4434800907627006
01.01.2002;251670.81885544;75.63025;8.306666666666667;10.4;3.5931963e6;75.05791;5.07666666666667;1.8233333333333301;2.1741176e6;78.68;5.135154610075913;3.362224242424244
01.04.2002;253462.10266113;75.91158;7.926666666666667;9.55666666666667;3.615212e6;75.87360333333334;5.1;1.8333333333333302;2.1861366e6;79.46;5.25508443629776;3.446013708513707
01.07.2002;255909.05621653;75.20826;7.21;8.25;3.6299083e6;76.19706666666667;4.26;1.76;2.1947033e6;79.51;4.76058413074848;3.3573506493506495
01.10.2002;257161.35568601;75.4427;5.98;6.88333333333333;3.634395e6;76.43614666666667;4.0066666666666695;1.48666666666667;2.1986609e6;79.94;4.54077637194931;3.1088179089026937
01.01.2003;258168.29036968;75.86469;5.613333333333333;6.24;3.6535353e6;77.20965333333334;3.92;1.26333333333333;2.192313e6;80.51;4.152759803416147;2.68307352092352
01.04.2003;262566.81908763;76.14602;5.1866666666666665;5.54333333333333;3.6858918e6;77.49092666666667;3.62;1.16666666666667;2.1931945e6;81.05;3.9569606645021667;2.3619103174603167
01.07.2003;265908.57775805;75.74746999999999;5.636666666666667;5.20666666666667;3.7471955e6;77.87064666666667;4.23333333333333;1.07;2.2066266e6;81.16;4.166390397954707;2.13926341050254
01.10.2003;267880.70071053;76.49767;6.673333333333333;5.76333333333333;3.79069e6;77.88470333333333;4.28666666666667;1.10333333333333;2.2214849e6;81.61;4.3673033289855105;2.1496495169082097
01.01.2004;274018.44643612;77.06033000000001;6.713333333333333;5.48333333333333;3.81217e6;78.58789666666667;4.02;1.05333333333333;2.2328452e6;81.91;4.153131344466403;2.0629507591442366
01.04.2004;276318.68319274;78.60764;7.203333333333333;5.9666666666666694;3.8417125e6;79.71299;4.6;1.24666666666667;2.2461484e6;82.93;4.357078259018761;2.0824296536796534
01.07.2004;276113.9491047;79.09996;7.253333333333333;6.77333333333333;3.8781548e6;79.99426;4.30333333333333;1.7033333333333303;2.25159e6;83.02;4.207142545454547;2.116303030303033
01.10.2004;278968.6042841;79.77983;6.416666666666667;6.75;3.91772e6;80.47243;4.17333333333333;2.25;2.2607649e6;83.53;3.8458176056841697;2.1636084760649967
01.01.2005;280983.86829782;79.94394;5.75;6.27666666666667;3.9611818e6;80.97872;4.2966666666666695;2.78333333333333;2.2651437e6;83.61;3.6704455910973066;2.1403230158730167
01.04.2005;282214.87616595;80.41282;5.25;5.31;3.9806955e6;82.06161999999999;4.16;3.23;2.278805e6;84.63;3.4108291053391033;2.12463997113997
01.07.2005;287595.88676777;80.31905;4.723333333333334;4.59;4.0118968e6;83.06014666666667;4.21333333333333;3.73666666666667;2.296676e6;84.94;3.262358080964927;2.1303477319781665
01.10.2005;292637.99830016;80.74104;5.15;4.61666666666667;4.0341835e6;83.48205333333333;4.49;4.2966666666666695;2.3106893e6;85.49;3.4198654538239532;2.3434466089466097
01.01.2006;297089.33762755;80.72175;4.843333333333334;4.2433333333333305;4.0884588e6;83.93209666666667;4.57;4.72;2.330337e6;85.57;3.558296035639;2.611546837944663
01.04.2006;303997.48601139;81.40008;5.283333333333333;4.16333333333333;4.0990378e6;85.35252666666666;5.07;5.176666666666669;2.3571601e6;86.73;4.049007141897233;2.8894865319865333
01.07.2006;308896.32087272;81.67142;5.553333333333334;4.19666666666667;4.1051845e6;85.83069333333333;4.89666666666667;5.39333333333333;2.3713428e6;86.8;3.9681064982746768;3.221349896480333
01.10.2006;304401.09667269;81.75282;5.246666666666667;4.2;4.1404665e6;85.09938;4.63;5.323333333333331;2.3982692e6;87.04;3.8626508044733066;3.5944641148325367
01.01.2007;317998.71288858;82.34975;5.183333333333334;4.2166666666666694;4.1529225e6;85.96669;4.68;5.31;2.4133814e6;87.19;4.08101498063241;3.820324242424244
01.04.2007;322240.7622831;83.38081;5.363333333333333;4.42833333333333;4.1783285e6;87.61495333333333;4.84666666666667;5.31666666666667;2.4308742e6;88.39;4.426577668046926;4.064796233006764
01.07.2007;327843.80058803;83.27229;5.656666666666666;4.95;4.2023968e6;87.85670999999999;4.73;5.42333333333333;2.4409593e6;88.46;4.47471411541502;4.500496837944664
01.10.2007;332145.07596533;84.54755;5.734;5.48333333333333;4.2287978e6;88.48155666666666;4.26;5.02333333333333;2.452852e6;89.59;4.344505711274234;4.724768393315304
01.01.2008;336911.79132661;85.79568;5.873333333333333;5.91333333333333;4.2107508e6;89.48739333333333;3.66333333333333;3.23;2.4666996e6;90.17;4.147209498274673;4.480003037897774
