Date;CPALTT01USM657N
2022-12-01;-0,3070091464541120000
2023-01-01;0,7995363834540170000
2023-02-01;0,5582110505732300000
2023-03-01;0,3310729956123050000
2023-04-01;0,5059038683258400000
2023-05-01;0,2518435010202410000
2023-06-01;0,3228914236486450000
2023-07-01;0,1907515019222700000
2023-08-01;0,4367155068353530000
2023-09-01;0,2485131552376500000
2023-10-01;-0,0383379522984981000
2023-11-01;-0,2015139548413560000
2023-12-01;-0,0993320327893392000
2024-01-01;0,5447503797930420000
2024-02-01;0,6189671775550720000
2024-03-01;0,6464169937420630000
